Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8692625,2019-06-11 20:52:48,2019-03-06 21:20:23,7216028,2179240456,7216028,302,1084,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/692/SRR8692625.sralite.1,SRX5488442,Abio-mock-0h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460911,SAMN11080689,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_1,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,6A4332A22823CEBC2C1AC6308E1F6FA2,9834A0663CE3EF88ABD55DD354B2A42D
SRR8692600,2019-06-11 20:52:49,2019-03-06 21:20:42,8066599,2436112898,8066599,302,1341,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/692/SRR8692600.sralite.1,SRX5488467,Abio-mock-12h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460936,SAMN11080699,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_11,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,77FED615DBCDF37A28C16EC03FCAE273,648312CABE550CC37F71E7436D2475A7
SRR8692599,2019-06-11 20:52:49,2019-03-06 21:21:09,8903256,2688783312,8903256,302,1431,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/692/SRR8692599.sralite.1,SRX5488468,Abio-mock-12h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460937,SAMN11080700,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_12,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,D61EFCD4A7E3F81A99DA65F1AAE76B00,31F2629283BBCE3D4E4CD30D15C605A7
SRR8692602,2019-06-11 20:52:49,2019-03-06 21:22:15,9979782,2868275003,9979782,287,1556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/692/SRR8692602.sralite.1,SRX5488465,Abio-mock-24h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460934,SAMN11080701,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_13,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,CE17F5FCA8BFBD9AED886CB721CD80A6,AE8C5CBCB50198585594A39D089F229D
SRR8692601,2019-06-11 20:52:49,2019-03-06 21:21:55,8957073,2574327270,8957073,287,1496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/692/SRR8692601.sralite.1,SRX5488466,Abio-mock-24h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460935,SAMN11080702,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_14,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,1BBD2033E95DCAFFD55E3E639442D8DD,C537A575B3D1F70A3EE266586F1CC54A
SRR8692596,2019-06-11 20:52:49,2019-03-06 21:23:03,9729852,2819452194,9729852,289,1555,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/692/SRR8692596.sralite.1,SRX5488471,Abio-mock-24h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460940,SAMN11080703,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_15,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,0AE4CA73D40E5B8750FEC89C3D603B4A,A1A1BC34DEF6940020B9F3043EB90744
SRR8692595,2019-06-11 20:52:49,2019-03-06 21:20:51,9072521,2739901342,9072521,302,1379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/692/SRR8692595.sralite.1,SRX5488472,Abio-mock-72h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460941,SAMN11080704,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_16,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,EBB3EF0F15D3BE6B976412A21E6D9388,8C7D21B9A30055F6D3250015518AA3FC
SRR8692598,2019-06-11 20:52:49,2019-03-06 21:20:55,9634517,2909624134,9634517,302,1494,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/692/SRR8692598.sralite.1,SRX5488469,Abio-mock-72h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460938,SAMN11080705,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_17,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,6B7801AC591802EAFAEFB7BE898789ED,FD99524E8F1C47C4F8F30E5690586FA8
SRR8692597,2019-06-11 20:52:49,2019-03-06 21:20:31,8984225,2713235950,8984225,302,1369,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/692/SRR8692597.sralite.1,SRX5488470,Abio-mock-72h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460939,SAMN11080706,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_18,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,4BE4BD553C212360171ABC67CB947087,1D16C6372917BD38B140447C43339442
SRR8692624,2019-06-11 20:52:48,2019-03-06 21:20:31,8713821,2631573942,8713821,302,1326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/692/SRR8692624.sralite.1,SRX5488443,Abio-mock-0h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460912,SAMN11080690,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_2,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,220D72C4BB72573EECE07C15B06FE698,A455AE64257B363A24B6E37F76D97975
SRR8692623,2019-06-11 20:52:49,2019-03-06 21:20:36,7973231,2407915762,7973231,302,1225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/692/SRR8692623.sralite.1,SRX5488444,Abio-mock-0h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460913,SAMN11080691,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_3,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,C423BAEB57E670D1CB5425F084F85994,2BF9B227A78B72C6D9010E5307EBA6B9
SRR8692622,2019-06-11 20:52:49,2019-03-06 21:21:10,9215319,2783026338,9215319,302,1382,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/692/SRR8692622.sralite.1,SRX5488445,Abio-mock-3h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460915,SAMN11080692,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_4,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,71525FDC9066848AD04EDEB7B9C057A1,C37A8A7CB125E1066C67A911D31A8619
SRR8692621,2019-06-11 20:52:49,2019-03-06 21:20:56,8184800,2471809600,8184800,302,1235,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/692/SRR8692621.sralite.1,SRX5488446,Abio-mock-3h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460914,SAMN11080693,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_5,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,19D1BE5615C337ED3161277E4E1029B2,D6D0FD7B5A0BFBF4F420228D18D8127E
SRR8692620,2019-06-11 20:52:48,2019-03-06 21:20:36,8336386,2517588572,8336386,302,1260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/692/SRR8692620.sralite.1,SRX5488447,Abio-mock-3h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP187794,PRJNA525913,,525913,SRS4460916,SAMN11080694,simple,4072,Capsicum annuum,Sample from Capsicum annuum treated with Abiotic stress Mock_6,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA856779,,public,AA507990DCDD0A424C934318E01E27FC,826A803B4321D378A58CAAEED8817117
