Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8549397,2019-02-08 01:32:11,2019-02-08 01:27:22,8683421,2622393142,8683421,302,1595,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/549/SRR8549397.sralite.1,SRX5351335,Flower-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP119199,PRJNA223222,2,223222,SRS4342572,SAMN10888060,simple,4072,Capsicum annuum,Flower sample from Capsicum annuum,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA846633,,public,04CAB469528D4A3B50128C54CA9F2674,295F78E9D2F57725CC9BE1431F930DDD
SRR8549398,2019-02-08 01:32:11,2019-02-08 01:28:01,12660161,3823368622,12660161,302,2326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/549/SRR8549398.sralite.1,SRX5351334,Flower-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP119199,PRJNA223222,2,223222,SRS4342572,SAMN10888060,simple,4072,Capsicum annuum,Flower sample from Capsicum annuum,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA846633,,public,4964138DAA173745E5AE8ED899C99B47,17979B486B9E6268AC2000BBC6C3D61B
SRR10007904,2019-08-21 15:54:15,2019-08-21 04:26:34,171956938,51930995276,171956938,302,18307,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/007/SRR10007904.sralite.1,SRX6746202,ECW_5kb,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP119199,PRJNA223222,2,223222,SRS5296534,SAMN12612368,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Early Calwonder (ECW),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945815,,public,0A84FFC7D6990CA83249C04308D20874,1C9270614070489EE290C6678994D13A
SRR10007905,2019-08-21 15:42:12,2019-08-21 04:20:30,169935661,51320569622,169935661,302,18389,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/007/SRR10007905.sralite.1,SRX6746201,ECW_2kb,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP119199,PRJNA223222,2,223222,SRS5296534,SAMN12612368,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Early Calwonder (ECW),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945815,,public,800FF4B66B3EE7E0AFD29795EB474896,190678D22F5D0A64790EFA0002874042
SRR10007906,2019-08-21 15:52:15,2019-08-21 04:36:19,214312994,64722524188,214312994,302,26089,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/007/SRR10007906/SRR10007906.lite.1,SRX6746200,ECW_600_800bp,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP119199,PRJNA223222,2,223222,SRS5296534,SAMN12612368,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Early Calwonder (ECW),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945815,,public,360E606A24BAE3FBCB07B3019E3C0DAA,F404625A044E32E5ACAB53DFB949B08F
SRR10007907,2019-08-21 15:52:15,2019-08-21 04:56:20,203208901,61369088102,203208901,302,25760,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/007/SRR10007907/SRR10007907.lite.1,SRX6746199,ECW_550bp,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP119199,PRJNA223222,2,223222,SRS5296534,SAMN12612368,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Early Calwonder (ECW),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945815,,public,C486031326EF3DDB1A5E8623BCE09CA9,D6115C90EB1179449648CAB758AA2D2E
SRR10007908,2019-08-21 17:04:26,2019-08-21 12:10:06,764515436,230883661672,764515436,302,89681,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/007/SRR10007908/SRR10007908.lite.1,SRX6746198,ECW_350bp,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP119199,PRJNA223222,2,223222,SRS5296534,SAMN12612368,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Early Calwonder (ECW),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945815,,public,1AA4B5B365582FE43078A74C4C24FFB8,42BB1EAAAC51D76206B8C11390409C9E
SRR10007830,2019-08-21 17:04:26,2019-08-21 12:07:36,749317714,226293949628,749317714,302,88159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/007/SRR10007830/SRR10007830.lite.1,SRX6746134,SF_350bp,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP119199,PRJNA223222,2,223222,SRS5296470,SAMN12612367,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Small Fruit (SF),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945768,,public,3ED7B2266E6C73FEE4C8EC256C9E962B,9AED970B3798F4CC59C46648CD7C9946
SRR10007831,2019-08-21 15:52:15,2019-08-21 05:15:39,231719799,69979379298,231719799,302,28913,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/007/SRR10007831/SRR10007831.lite.1,SRX6746133,SF_550bp,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP119199,PRJNA223222,2,223222,SRS5296470,SAMN12612367,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Small Fruit (SF),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945768,,public,97324FB36F1087D768A8BE66456B2DB6,EB5991AB711792AB6B5A1D651A9DCF74
SRR10007832,2019-08-21 15:42:12,2019-08-21 05:14:44,202452723,61140722346,202452723,302,24399,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/007/SRR10007832/SRR10007832.lite.1,SRX6746132,SF_600_800bp,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP119199,PRJNA223222,2,223222,SRS5296470,SAMN12612367,simple,4072,Capsicum annuum,Leaf from 3-week-old seedling of Capsicum annuum cv. Small Fruit (SF),,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA945768,,public,874A198BBD6446C83A4A246427CA38AA,9E2D5AE24769BFCB6D96696A2B97621A
