Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR771924,2015-07-22 17:02:45,2015-08-26 17:56:16,23156064,4168091520,23156064,180,2867,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771924/SRR771924.2,SRX248802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400913,SAMN01975406,simple,4072,Capsicum annuum,GSM1096438,,,,,,,no,,,,,GEO,SRA068937,,public,8F3080C521AC6F9764B8BDC834C4E590,7B4D2B52B6AC0E9C5AD009D1298EB2E9
SRR771925,2015-07-22 17:02:45,2015-08-26 17:51:54,22978048,4136048640,22978048,180,2859,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771925/SRR771925.2,SRX248803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400914,SAMN01975408,simple,4072,Capsicum annuum,GSM1096439,,,,,,,no,,,,,GEO,SRA068937,,public,E6C4E7BE885F243FBC56C61A7E987513,7E570A2585FC9F0E21B21C97C499B7BD
SRR771926,2015-07-22 17:02:43,2015-08-26 17:43:40,27609181,4969652580,27609181,180,3399,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771926/SRR771926.2,SRX248804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400915,SAMN01975410,simple,80379,Capsicum chinense,GSM1096440,,,,,,,no,,,,,GEO,SRA068937,,public,4BCBBE205A15B1DDB8A38EFA3C2C4EA5,A741FD4A4A534D02CEA538DCBED5A4F5
SRR771927,2015-07-22 17:02:43,2015-08-26 17:41:22,46891963,8440553340,46891963,180,5594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771927/SRR771927.2,SRX248805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400916,SAMN01975412,simple,165789,Capsicum annuum var. glabriusculum,GSM1096441,,,,,,,no,,,,,GEO,SRA068937,,public,E761872A3CAB4CA596750B6634045C13,5385BFD5FFDEFDF88FCA254B4AA4B1E9
SRR771928,2015-07-22 17:02:43,2015-08-26 17:28:22,51288302,9231894360,51288302,180,6067,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771928/SRR771928.2,SRX248806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400917,SAMN01975414,simple,165789,Capsicum annuum var. glabriusculum,GSM1096442,,,,,,,no,,,,,GEO,SRA068937,,public,CB9AFB8F7883DF2A372F11BE5163EBDC,F51051F3F71BF62C00776FDD4B58C184
SRR771929,2015-07-22 17:02:43,2015-08-26 17:19:15,44894635,8081034300,44894635,180,5325,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771929/SRR771929.2,SRX248807,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400918,SAMN01975416,simple,165789,Capsicum annuum var. glabriusculum,GSM1096443,,,,,,,no,,,,,GEO,SRA068937,,public,22171D66762D65E02589A9D042A20A01,FFBBAE9FD969E494E1029385A0380B8B
SRR771930,2015-07-22 17:02:45,2015-08-26 17:02:29,20991312,3778436160,20991312,180,2554,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771930/SRR771930.2,SRX248808,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400919,SAMN01975418,simple,80379,Capsicum chinense,GSM1096444,,,,,,,no,,,,,GEO,SRA068937,,public,E4974E5A9C5A1C1FD1C7DF1990100229,330D9CBA55C4C41C67E1C7DBE496B69C
SRR771931,2015-07-22 17:02:45,2015-08-26 16:58:53,22248115,4004660700,22248115,180,2629,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771931/SRR771931.2,SRX248809,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400920,SAMN01975419,simple,4072,Capsicum annuum,GSM1096445,,,,,,,no,,,,,GEO,SRA068937,,public,71753EB6DFE394B472FE98CF6669FA30,E4A07679A401EF0680196761EAF40CBE
SRR771932,2015-07-22 17:02:45,2015-08-26 16:54:52,22964354,4133583720,22964354,180,2713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771932/SRR771932.2,SRX248810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400921,SAMN01975421,simple,4072,Capsicum annuum,GSM1096446,,,,,,,no,,,,,GEO,SRA068937,,public,4B36B4D8D754EBBB89F396EA19B8FE25,8EBC648876A49FCF3025EFF977664CDB
SRR771933,2015-07-22 17:02:45,2015-08-26 16:47:22,18583580,3345044400,18583580,180,2201,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/771/SRR771933/SRR771933.2,SRX248811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019256,PRJNA193077,2,193077,SRS400922,SAMN01975423,simple,4072,Capsicum annuum,GSM1096447,,,,,,,no,,,,,GEO,SRA068937,,public,29F55C91D38641039A5CB33B71B45AAE,AEE3B54CCF0026414E22881ABB325C26
